Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-5619053,"Defective SLC22A5 causes systemic primary carnitine deficiency (CDSP)",1,3,2.220084363205802E-4,0.08579584292886533,0.6162802966785703,1,1,9.004952723998198E-5,9606,Homo sapiens,"SLC22A4","","R-HSA-5625674"
R-HSA-3304347,"Loss of Function of SMAD4 in Cancer",1,3,2.220084363205802E-4,0.08579584292886533,0.6162802966785703,1,1,9.004952723998198E-5,9606,Homo sapiens,"SMAD4","","R-HSA-3311014"
R-HSA-5339700,"TCF7L2 mutants don't bind CTBP",1,3,2.220084363205802E-4,0.08579584292886533,0.6162802966785703,1,1,9.004952723998198E-5,9606,Homo sapiens,"TCF7L2","","R-HSA-5334052"
R-HSA-3311021,"SMAD4 MH2 Domain Mutants in Cancer",1,3,2.220084363205802E-4,0.08579584292886533,0.6162802966785703,1,1,9.004952723998198E-5,9606,Homo sapiens,"SMAD4","","R-HSA-3311014"
R-HSA-8942233,"Intestinal infectious diseases",1,3,2.220084363205802E-4,0.08579584292886533,0.6162802966785703,1,1,9.004952723998198E-5,9606,Homo sapiens,"PLBD1","","R-HSA-8936356"
R-HSA-352238,"Breakdown of the nuclear lamina",1,3,2.220084363205802E-4,0.08579584292886533,0.6162802966785703,1,2,1.8009905447996397E-4,9606,Homo sapiens,"LMNB1","","R-HSA-264871"
R-HSA-1592389,"Activation of Matrix Metalloproteinases",3,35,0.002590098423740102,0.0887930345359963,0.6162802966785703,10,27,0.002431337235479514,9606,Homo sapiens,"MMP25;TIMP2;MMP9","","R-HSA-1604360;R-HSA-1592349;R-HSA-1604350;R-HSA-1604368;R-HSA-1605825;R-HSA-1602466;R-HSA-1604690;R-HSA-1604722;R-HSA-1592436;R-HSA-1602454"
R-HSA-8877330,"RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs)",2,17,0.001258047805816621,0.0926218513926853,0.6162802966785703,2,20,0.0018009905447996398,9606,Homo sapiens,"CR1","","R-HSA-8939082;R-HSA-8939088"
R-HSA-8863795,"Downregulation of ERBB2 signaling",3,36,0.002664101235846962,0.09461340910510296,0.6162802966785703,4,14,0.0012606933813597478,9606,Homo sapiens,"MATK;NRG1","","R-HSA-1963563;R-HSA-1358798;R-HSA-8863804;R-HSA-1358792"
R-HSA-373076,"Class A/1 (Rhodopsin-like receptors)",17,401,0.029675127654850884,0.09741406961936971,0.6162802966785703,16,143,0.012877082395317424,9606,Homo sapiens,"P2RY12;ANXA1;CXCL8;F2R;AVPR1A;ADRB2;FPR2;CXCL5;HCAR3;CCL5;XCL1;S1PR5;GPR18;PTGDR","","R-HSA-373061;R-HSA-391940;R-HSA-419428;R-HSA-417829;R-HSA-517536;R-HSA-3296309;R-HSA-391913;R-HSA-374251;R-HSA-373813;R-HSA-388468;R-HSA-389463;R-HSA-390674;R-HSA-391935;R-HSA-373791;R-HSA-444476;R-HSA-373339"
R-HSA-72689,"Formation of a pool of free 40S subunits",6,106,0.007844298083327166,0.10110795170961062,0.6162802966785703,2,2,1.8009905447996397E-4,9606,Homo sapiens,"EIF1AY;RPL38;RPS11;RPS4Y1;RPS24","","R-HSA-72673;R-HSA-72676"
R-HSA-8847993,"ERBB2 Activates PTK6 Signaling",2,18,0.001332050617923481,0.10188867357657494,0.6162802966785703,2,2,1.8009905447996397E-4,9606,Homo sapiens,"NRG1","","R-HSA-8848005;R-HSA-8847995"
R-HSA-381042,"PERK regulates gene expression",3,38,0.0028121068600606824,0.10670537346338638,0.6162802966785703,1,11,9.90544799639802E-4,9606,Homo sapiens,"CXCL8;EXOSC1","","R-HSA-517731"
R-HSA-170834,"Signaling by TGF-beta Receptor Complex",5,84,0.006216236216976245,0.10971948322398051,0.6162802966785703,52,82,0.0073840612336785235,9606,Homo sapiens,"SMAD4;TFDP2;USP9Y;SMAD7","","R-HSA-2186785;R-HSA-2176417;R-HSA-178178;R-HSA-2176416;R-HSA-2187303;R-HSA-870538;R-HSA-2187309;R-HSA-178189;R-HSA-2187325;R-HSA-209055;R-HSA-178208;R-HSA-178215;R-HSA-178218;R-HSA-870437;R-HSA-173483;R-HSA-173481;R-HSA-2186771;R-HSA-173488;R-HSA-2186643;R-HSA-2127257;R-HSA-870449;R-HSA-2187293;R-HSA-2186780;R-HSA-870477;R-HSA-2128994;R-HSA-870479;R-HSA-173512;R-HSA-2176491;R-HSA-2167917;R-HSA-2186607;R-HSA-2186741;R-HSA-1484099;R-HSA-2167924;R-HSA-2176503;R-HSA-2176502;R-HSA-2186747;R-HSA-2187388;R-HSA-170847;R-HSA-2187330;R-HSA-2167876;R-HSA-2031355;R-HSA-2179274;R-HSA-173545;R-HSA-2179276;R-HSA-2106579;R-HSA-2169046;R-HSA-2106586;R-HSA-2179291;R-HSA-2176475;R-HSA-2169050;R-HSA-2179293;R-HSA-2106591"
R-HSA-6785631,"ERBB2 Regulates Cell Motility",2,19,0.0014060534300303412,0.11139758324210436,0.6162802966785703,2,2,1.8009905447996397E-4,9606,Homo sapiens,"NRG1","","R-HSA-6785636;R-HSA-6785648"
R-HSA-5602680,"MyD88 deficiency (TLR5)",1,4,2.9601124842744024E-4,0.1127302675002777,0.6162802966785703,1,1,9.004952723998198E-5,9606,Homo sapiens,"TLR5","","R-HSA-5602316"
R-HSA-5678771,"Defective ABCB4 causes progressive familial intrahepatic cholestasis 3, intrahepatic cholestasis of pregnancy 3 and gallbladder disease 1",1,4,2.9601124842744024E-4,0.1127302675002777,0.6162802966785703,1,1,9.004952723998198E-5,9606,Homo sapiens,"ABCB1","","R-HSA-5678749"
R-HSA-5619089,"Defective SLC6A5 causes hyperekplexia 3 (HKPX3)",1,4,2.9601124842744024E-4,0.1127302675002777,0.6162802966785703,1,1,9.004952723998198E-5,9606,Homo sapiens,"NET1","","R-HSA-5660840"
R-HSA-5619099,"Defective AVP causes neurohypophyseal diabetes insipidus (NDI)",1,4,2.9601124842744024E-4,0.1127302675002777,0.6162802966785703,1,1,9.004952723998198E-5,9606,Homo sapiens,"AVPR1A","","R-HSA-5621425"
R-HSA-445355,"Smooth Muscle Contraction",3,39,0.0028861096721675425,0.11296641695571363,0.6162802966785703,4,9,8.104457451598379E-4,9606,Homo sapiens,"ANXA1;DYSF;MYLK","","R-HSA-5263633;R-HSA-445813;R-HSA-445797;R-HSA-5263628"
R-HSA-114608,"Platelet degranulation ",7,137,0.010138385258639828,0.1198439266538549,0.6162802966785703,3,11,9.90544799639802E-4,9606,Homo sapiens,"SERPINA1;SPARC;MMRN1;PDGFA;RAB27B;THBS1","","R-HSA-481010;R-HSA-481009;R-HSA-481007"
R-HSA-9006936,"Signaling by TGF-beta family members",6,113,0.008362317768075186,0.12588586977511285,0.6162802966785703,61,107,0.009635299414678073,9606,Homo sapiens,"SMAD4;TFDP2;USP9Y;NOG;SMAD7","","R-HSA-2186785;R-HSA-201475;R-HSA-2176417;R-HSA-178178;R-HSA-202626;R-HSA-2176416;R-HSA-201472;R-HSA-2187303;R-HSA-870538;R-HSA-2187309;R-HSA-178189;R-HSA-2187325;R-HSA-209055;R-HSA-178208;R-HSA-178215;R-HSA-178218;R-HSA-870437;R-HSA-173483;R-HSA-173481;R-HSA-1225919;R-HSA-2186771;R-HSA-173488;R-HSA-2186643;R-HSA-2127257;R-HSA-870449;R-HSA-2187293;R-HSA-2186780;R-HSA-870477;R-HSA-2128994;R-HSA-870479;R-HSA-173512;R-HSA-2176491;R-HSA-2167917;R-HSA-201423;R-HSA-201422;R-HSA-2186607;R-HSA-201810;R-HSA-201425;R-HSA-2186741;R-HSA-1484099;R-HSA-2167924;R-HSA-2176503;R-HSA-2176502;R-HSA-2186747;R-HSA-2187388;R-HSA-170847;R-HSA-201821;R-HSA-2187330;R-HSA-2167876;R-HSA-2031355;R-HSA-2179274;R-HSA-173545;R-HSA-2179276;R-HSA-2106579;R-HSA-2169046;R-HSA-2106586;R-HSA-2179291;R-HSA-2176475;R-HSA-2169050;R-HSA-2179293;R-HSA-2106591"
R-HSA-432047,"Passive transport by Aquaporins",2,21,0.0015540590542440613,0.13105390129808736,0.6162802966785703,6,8,7.203962179198559E-4,9606,Homo sapiens,"AQP9","","R-HSA-507875;R-HSA-507873;R-HSA-507871;R-HSA-507870;R-HSA-507869;R-HSA-507868"
R-HSA-8866910,"TFAP2 (AP-2) family regulates transcription of growth factors and their receptors",2,21,0.0015540590542440613,0.13105390129808736,0.6162802966785703,2,18,0.0016208914903196759,9606,Homo sapiens,"TGFA","","R-HSA-8864999;R-HSA-8864989"
R-HSA-202430,"Translocation of ZAP-70 to Immunological synapse",3,42,0.0031081181084881226,0.1325451603671819,0.6162802966785703,4,4,3.6019810895992794E-4,9606,Homo sapiens,"HLA-DQA1;HLA-DQB1","","R-HSA-8855381;R-HSA-202168;R-HSA-202344;R-HSA-202174"
R-HSA-69205,"G1/S-Specific Transcription",3,43,0.0031821209205949827,0.13931842519544824,0.6162802966785703,28,28,0.0025213867627194957,9606,Homo sapiens,"RRM2;TFDP2","","R-HSA-8961678;R-HSA-8961934;R-HSA-8961920;R-HSA-8961665;R-HSA-8962050;R-HSA-8961671;R-HSA-8961863;R-HSA-8961991;R-HSA-8961688;R-HSA-8961946;R-HSA-8961874;R-HSA-8961619;R-HSA-8961620;R-HSA-8961961;R-HSA-8961632;R-HSA-8961888;R-HSA-8961952;R-HSA-8961699;R-HSA-8961636;R-HSA-8961895;R-HSA-8961915;R-HSA-8961982;R-HSA-8961840;R-HSA-8961651;R-HSA-8961907;R-HSA-8961972;R-HSA-8961846;R-HSA-8962039"
R-HSA-539107,"Activation of E2F1 target genes at G1/S",3,43,0.0031821209205949827,0.13931842519544824,0.6162802966785703,28,28,0.0025213867627194957,9606,Homo sapiens,"RRM2;TFDP2","","R-HSA-8961678;R-HSA-8961934;R-HSA-8961920;R-HSA-8961665;R-HSA-8962050;R-HSA-8961671;R-HSA-8961863;R-HSA-8961991;R-HSA-8961688;R-HSA-8961946;R-HSA-8961874;R-HSA-8961619;R-HSA-8961620;R-HSA-8961961;R-HSA-8961632;R-HSA-8961888;R-HSA-8961952;R-HSA-8961699;R-HSA-8961636;R-HSA-8961895;R-HSA-8961915;R-HSA-8961982;R-HSA-8961840;R-HSA-8961651;R-HSA-8961907;R-HSA-8961972;R-HSA-8961846;R-HSA-8962039"
R-HSA-1963642,"PI3K events in ERBB2 signaling",2,22,0.0016280618663509214,0.14116011507142112,0.6162802966785703,4,7,6.303466906798739E-4,9606,Homo sapiens,"NRG1","","R-HSA-1306979;R-HSA-1250346;R-HSA-1250462;R-HSA-1250189"
R-HSA-1227986,"Signaling by ERBB2",4,67,0.004958188411159624,0.14298913790923695,0.6162802966785703,24,43,0.0038721296713192257,9606,Homo sapiens,"YES1;MATK;NRG1","","R-HSA-1963581;R-HSA-1250195;R-HSA-8848005;R-HSA-1963582;R-HSA-6785636;R-HSA-1250486;R-HSA-1963578;R-HSA-1306969;R-HSA-1250463;R-HSA-1250462;R-HSA-1306972;R-HSA-1306979;R-HSA-1963563;R-HSA-6785648;R-HSA-1963589;R-HSA-1250346;R-HSA-1247497;R-HSA-1358798;R-HSA-1306953;R-HSA-8863804;R-HSA-1358792;R-HSA-8847995;R-HSA-1250189;R-HSA-1963586"
R-HSA-8848021,"Signaling by PTK6",4,67,0.004958188411159624,0.14298913790923695,0.6162802966785703,5,52,0.0046825754164790635,9606,Homo sapiens,"SOCS3;NRG1","","R-HSA-8848150;R-HSA-8848005;R-HSA-8848178;R-HSA-8848110;R-HSA-8847995"
R-HSA-9006927,"Signaling by Non-Receptor Tyrosine Kinases",4,67,0.004958188411159624,0.14298913790923695,0.6162802966785703,5,52,0.0046825754164790635,9606,Homo sapiens,"SOCS3;NRG1","","R-HSA-8848150;R-HSA-8848005;R-HSA-8848178;R-HSA-8848110;R-HSA-8847995"
R-HSA-76005,"Response to elevated platelet cytosolic Ca2+",7,144,0.010656404943387848,0.14374195641003207,0.6162802966785703,3,14,0.0012606933813597478,9606,Homo sapiens,"SERPINA1;SPARC;MMRN1;PDGFA;RAB27B;THBS1","","R-HSA-481010;R-HSA-481009;R-HSA-481007"
R-HSA-156827,"L13a-mediated translational silencing of Ceruloplasmin expression",6,118,0.008732331828609488,0.14522523753911265,0.6162802966785703,2,3,2.70148581719946E-4,9606,Homo sapiens,"EIF1AY;RPL38;RPS11;RPS4Y1;RPS24","","R-HSA-156823;R-HSA-156826"
R-HSA-202427,"Phosphorylation of CD3 and TCR zeta chains",3,45,0.0033301265448087026,0.15320257822805783,0.6162802966785703,5,7,6.303466906798739E-4,9606,Homo sapiens,"HLA-DQA1;HLA-DQB1","","R-HSA-202291;R-HSA-202214;R-HSA-202165;R-HSA-202233;R-HSA-8852200"
R-HSA-389948,"PD-1 signaling",3,45,0.0033301265448087026,0.15320257822805783,0.6162802966785703,1,4,3.6019810895992794E-4,9606,Homo sapiens,"HLA-DQA1;HLA-DQB1","","R-HSA-389758"
R-HSA-140877,"Formation of Fibrin Clot (Clotting Cascade)",3,45,0.0033301265448087026,0.15320257822805783,0.6162802966785703,3,53,0.004772624943719045,9606,Homo sapiens,"F2R;TFPI;PF4V1","","R-HSA-141040;R-HSA-5607058;R-HSA-140825"
R-HSA-186797,"Signaling by PDGF",4,69,0.0051061940353733445,0.1539548023404279,0.6162802966785703,25,28,0.0025213867627194957,9606,Homo sapiens,"PDGFD;PDGFA;THBS1","","R-HSA-186819;R-HSA-1524182;R-HSA-186826;R-HSA-1524186;R-HSA-186765;R-HSA-186834;R-HSA-186773;R-HSA-186778;R-HSA-389086;R-HSA-186780;R-HSA-389083;R-HSA-382053;R-HSA-382052;R-HSA-382055;R-HSA-186785;R-HSA-382054;R-HSA-8864036;R-HSA-382061;R-HSA-380780;R-HSA-380782;R-HSA-382057;R-HSA-382056;R-HSA-382058;R-HSA-186800;R-HSA-8865276"
R-HSA-8953750,"Transcriptional Regulation by E2F6",3,46,0.0034041293569155627,0.16030251101911808,0.6162802966785703,20,33,0.0029716343989194057,9606,Homo sapiens,"RRM2;TFDP2","","R-HSA-8954056;R-HSA-9007561;R-HSA-9007625;R-HSA-9007496;R-HSA-9007631;R-HSA-8954082;R-HSA-9007522;R-HSA-9007591;R-HSA-9007640;R-HSA-9007514;R-HSA-9007546;R-HSA-9007647;R-HSA-8961982;R-HSA-9007615;R-HSA-9007582;R-HSA-9007646;R-HSA-8953556;R-HSA-9007605;R-HSA-9007220;R-HSA-9007606"
R-HSA-72706,"GTP hydrolysis and joining of the 60S ribosomal subunit",6,122,0.009028343077036927,0.1616118378537722,0.6162802966785703,3,3,2.70148581719946E-4,9606,Homo sapiens,"EIF1AY;RPL38;RPS11;RPS4Y1;RPS24","","R-HSA-72672;R-HSA-72619;R-HSA-72671"
R-HSA-8952158,"RUNX3 regulates BCL2L11 (BIM) transcription",1,6,4.440168726411604E-4,0.1642474084657226,0.6162802966785703,2,2,1.8009905447996397E-4,9606,Homo sapiens,"SMAD4","","R-HSA-8952232;R-HSA-8952226"
R-HSA-5339717,"Misspliced LRP5 mutants have enhanced beta-catenin-dependent signaling",1,6,4.440168726411604E-4,0.1642474084657226,0.6162802966785703,1,1,9.004952723998198E-5,9606,Homo sapiens,"KREMEN1","","R-HSA-5339711"
R-HSA-111448,"Activation of NOXA and translocation to mitochondria",1,6,4.440168726411604E-4,0.1642474084657226,0.6162802966785703,2,5,4.5024763619990995E-4,9606,Homo sapiens,"TFDP2","","R-HSA-140217;R-HSA-4331327"
R-HSA-388479,"Vasopressin-like receptors",1,6,4.440168726411604E-4,0.1642474084657226,0.6162802966785703,1,3,2.70148581719946E-4,9606,Homo sapiens,"AVPR1A","","R-HSA-388468"
R-HSA-140834,"Extrinsic Pathway of Fibrin Clot Formation",1,6,4.440168726411604E-4,0.1642474084657226,0.6162802966785703,1,8,7.203962179198559E-4,9606,Homo sapiens,"TFPI","","R-HSA-140825"
R-HSA-913531,"Interferon Signaling",12,292,0.021608821135203137,0.1693404457473352,0.6162802966785703,6,51,0.004592525889239082,9606,Homo sapiens,"SOCS3;GBP5;IFI27;NCAM1;IRF5;HLA-F;SAMHD1;FCGR1B;HLA-DQA1;GBP4;HLA-DQB1","","R-HSA-873918;R-HSA-912680;R-HSA-877269;R-HSA-1015702;R-HSA-1031716;R-HSA-909729"
R-HSA-6803157,"Antimicrobial peptides",6,124,0.009176348701250647,0.1700919272096979,0.6162802966785703,8,58,0.005222872579918956,9606,Homo sapiens,"GNLY;SLC11A1;TLR10;PI3;S100A9;S100A8","","R-HSA-6810724;R-HSA-435171;R-HSA-6798528;R-HSA-1974676;R-HSA-6807565;R-HSA-6806732;R-HSA-6798474;R-HSA-6807578"
R-HSA-391903,"Eicosanoid ligand-binding receptors",2,25,0.0018500703026715015,0.17236492041762363,0.6162802966785703,2,12,0.001080594326879784,9606,Homo sapiens,"PTGDR","","R-HSA-391940;R-HSA-391935"
R-HSA-156902,"Peptide chain elongation",5,99,0.007326278398579146,0.177394768464044,0.6162802966785703,4,5,4.5024763619990995E-4,9606,Homo sapiens,"RPL38;RPS11;RPS4Y1;RPS24","","R-HSA-156915;R-HSA-156912;R-HSA-156923;R-HSA-156907"
R-HSA-400253,"Circadian Clock",5,99,0.007326278398579146,0.177394768464044,0.6162802966785703,15,59,0.005312922107158937,9606,Homo sapiens,"NFIL3;NAMPT;RORA","","R-HSA-5669302;R-HSA-1368087;R-HSA-5663122;R-HSA-1368081;R-HSA-1801587;R-HSA-5663293;R-HSA-549475;R-HSA-1368889;R-HSA-400342;R-HSA-1368133;R-HSA-1368065;R-HSA-5663264;R-HSA-5663246;R-HSA-549493;R-HSA-5663273"
R-HSA-975956,"Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)",5,101,0.007474284022792866,0.18741874809580605,0.6162802966785703,1,1,9.004952723998198E-5,9606,Homo sapiens,"RPL38;RPS11;RPS4Y1;RPS24","","R-HSA-927789"
R-HSA-163358,"PKA-mediated phosphorylation of key metabolic factors",1,7,5.180196847480204E-4,0.1888758686267582,0.6162802966785703,3,5,4.5024763619990995E-4,9606,Homo sapiens,"PRKACB","","R-HSA-163672;R-HSA-163676;R-HSA-163773"
R-HSA-3296197,"Hydroxycarboxylic acid-binding receptors",1,7,5.180196847480204E-4,0.1888758686267582,0.6162802966785703,1,3,2.70148581719946E-4,9606,Homo sapiens,"HCAR3","","R-HSA-3296309"
R-HSA-168898,"Toll-Like Receptors Cascades",8,185,0.013690520239769112,0.1930880562651056,0.6162802966785703,35,180,0.01620891490319676,9606,Homo sapiens,"DNM3;S100A12;TLR10;TLR5;PTPN4;S100A9;S100A8","","R-HSA-166082;R-HSA-5432849;R-HSA-2201316;R-HSA-975880;R-HSA-975878;R-HSA-975879;R-HSA-166091;R-HSA-2201322;R-HSA-975874;R-HSA-166286;R-HSA-166284;R-HSA-975873;R-HSA-2559414;R-HSA-2262775;R-HSA-166362;R-HSA-166363;R-HSA-2262777;R-HSA-2201341;R-HSA-975852;R-HSA-975853;R-HSA-168166;R-HSA-166119;R-HSA-2201293;R-HSA-937059;R-HSA-937022;R-HSA-168947;R-HSA-975866;R-HSA-168951;R-HSA-975865;R-HSA-937079;R-HSA-166072;R-HSA-975861;R-HSA-188025;R-HSA-5432814;R-HSA-975857"
R-HSA-2173795,"Downregulation of SMAD2/3:SMAD4 transcriptional activity",2,27,0.0019980759268852216,0.19373685432276,0.6162802966785703,19,21,0.0018910400720396217,9606,Homo sapiens,"SMAD4;USP9Y","","R-HSA-870477;R-HSA-870479;R-HSA-2187330;R-HSA-870538;R-HSA-870437;R-HSA-2176491;R-HSA-173481;R-HSA-2179274;R-HSA-173545;R-HSA-2179276;R-HSA-2186607;R-HSA-2186741;R-HSA-2176503;R-HSA-2176502;R-HSA-2186747;R-HSA-870449;R-HSA-2187325;R-HSA-209055;R-HSA-2187388"
R-HSA-140875,"Common Pathway of Fibrin Clot Formation",2,27,0.0019980759268852216,0.19373685432276,0.6162802966785703,2,27,0.002431337235479514,9606,Homo sapiens,"F2R;PF4V1","","R-HSA-141040;R-HSA-5607058"
R-HSA-72613,"Eukaryotic Translation Initiation",6,131,0.009694368385998667,0.20115288797385,0.6162802966785703,12,21,0.0018910400720396217,9606,Homo sapiens,"EIF1AY;RPL38;RPS11;RPS4Y1;RPS24","","R-HSA-72673;R-HSA-72672;R-HSA-72691;R-HSA-72676;R-HSA-156823;R-HSA-72697;R-HSA-156826;R-HSA-72619;R-HSA-156808;R-HSA-157849;R-HSA-72621;R-HSA-72671"
R-HSA-72737,"Cap-dependent Translation Initiation",6,131,0.009694368385998667,0.20115288797385,0.6162802966785703,10,18,0.0016208914903196759,9606,Homo sapiens,"EIF1AY;RPL38;RPS11;RPS4Y1;RPS24","","R-HSA-72673;R-HSA-72672;R-HSA-72691;R-HSA-72676;R-HSA-72697;R-HSA-72619;R-HSA-156808;R-HSA-157849;R-HSA-72621;R-HSA-72671"
R-HSA-156842,"Eukaryotic Translation Elongation",5,104,0.0076962924591134465,0.20282508351751705,0.6162802966785703,4,9,8.104457451598379E-4,9606,Homo sapiens,"RPL38;RPS11;RPS4Y1;RPS24","","R-HSA-156915;R-HSA-156912;R-HSA-156923;R-HSA-156907"
R-HSA-6803529,"FGFR2 alternative splicing",2,28,0.0020720787389920817,0.20454704991573935,0.6162802966785703,3,4,3.6019810895992794E-4,9606,Homo sapiens,"HNRNPH1","","R-HSA-6803527;R-HSA-6803838;R-HSA-6803836"
R-HSA-6803205,"TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain",2,28,0.0020720787389920817,0.20454704991573935,0.6162802966785703,2,19,0.0017109410175596578,9606,Homo sapiens,"BCL6","","R-HSA-6800253;R-HSA-6800250"
R-HSA-2172127,"DAP12 interactions",3,52,0.0038481462295567232,0.204771637070006,0.6162802966785703,12,33,0.0029716343989194057,9606,Homo sapiens,"KLRC3;KLRD1;SIGLEC5","","R-HSA-2395412;R-HSA-2424484;R-HSA-210289;R-HSA-2424486;R-HSA-2424487;R-HSA-2424480;R-HSA-2396594;R-HSA-2424482;R-HSA-2172123;R-HSA-2395439;R-HSA-2395801;R-HSA-2172126"
R-HSA-8936459,"RUNX1 regulates genes involved in megakaryocyte differentiation and platelet function",4,78,0.005772219344335085,0.20678706718436923,0.6162802966785703,21,33,0.0029716343989194057,9606,Homo sapiens,"PRMT6;HIST1H2AE;THBS1","","R-HSA-8936584;R-HSA-8936616;R-HSA-8937097;R-HSA-8937037;R-HSA-8936621;R-HSA-8936608;R-HSA-8936481;R-HSA-8936995;R-HSA-8937016;R-HSA-8937113;R-HSA-8937050;R-HSA-8935740;R-HSA-8936989;R-HSA-8937118;R-HSA-8937022;R-HSA-8935730;R-HSA-8935731;R-HSA-8936979;R-HSA-8935732;R-HSA-8936628;R-HSA-8936599"
R-HSA-977225,"Amyloid fiber formation",4,78,0.005772219344335085,0.20678706718436923,0.6162802966785703,6,28,0.0025213867627194957,9606,Homo sapiens,"GGA1;USP9Y;HIST1H2AE","","R-HSA-5692934;R-HSA-5661157;R-HSA-977224;R-HSA-5660752;R-HSA-5692941;R-HSA-5661161"
R-HSA-5632681,"Ligand-receptor interactions",1,8,5.920224968548805E-4,0.2127803060165605,0.6162802966785703,3,4,3.6019810895992794E-4,9606,Homo sapiens,"PTCH1","","R-HSA-5632653;R-HSA-5632652;R-HSA-5632649"
R-HSA-8941855,"RUNX3 regulates CDKN1A transcription",1,8,5.920224968548805E-4,0.2127803060165605,0.6162802966785703,3,6,5.40297163439892E-4,9606,Homo sapiens,"SMAD4","","R-HSA-8878178;R-HSA-8878143;R-HSA-8878186"
R-HSA-5635851,"GLI proteins bind promoters of Hh responsive genes to promote transcription",1,8,5.920224968548805E-4,0.2127803060165605,0.6162802966785703,1,4,3.6019810895992794E-4,9606,Homo sapiens,"PTCH1","","R-HSA-5635848"
R-HSA-72764,"Eukaryotic Translation Termination",5,108,0.007992303707540886,0.22399397306003677,0.6162802966785703,3,5,4.5024763619990995E-4,9606,Homo sapiens,"RPL38;RPS11;RPS4Y1;RPS24","","R-HSA-141671;R-HSA-141691;R-HSA-141673"
R-HSA-6811440,"Retrograde transport at the Trans-Golgi-Network",3,55,0.004070154665877303,0.22797165627525384,0.6162802966785703,7,20,0.0018009905447996398,9606,Homo sapiens,"GOLGA4;VPS53;RHOBTB3","","R-HSA-6811431;R-HSA-6814675;R-HSA-6814674;R-HSA-6814671;R-HSA-6814670;R-HSA-6814091;R-HSA-6814682"
R-HSA-3315487,"SMAD2/3 MH2 Domain Mutants in Cancer",1,9,6.660253089617405E-4,0.2359819540555863,0.6162802966785703,1,4,3.6019810895992794E-4,9606,Homo sapiens,"SMAD4","","R-HSA-3315483"
R-HSA-3304349,"Loss of Function of SMAD2/3 in Cancer",1,9,6.660253089617405E-4,0.2359819540555863,0.6162802966785703,1,6,5.40297163439892E-4,9606,Homo sapiens,"SMAD4","","R-HSA-3315483"
R-HSA-5601884,"PIWI-interacting RNA (piRNA) biogenesis",2,31,0.0022940871753126617,0.23731038208376165,0.6162802966785703,5,15,0.0013507429085997298,9606,Homo sapiens,"TDRD9;MYBL1","","R-HSA-5629237;R-HSA-5601926;R-HSA-5601919;R-HSA-5601897;R-HSA-5601883"
R-HSA-192823,"Viral mRNA Translation",5,113,0.008362317768075186,0.2513225449538462,0.6162802966785703,2,2,1.8009905447996397E-4,9606,Homo sapiens,"RPL38;RPS11;RPS4Y1;RPS24","","R-HSA-192704;R-HSA-192841"
R-HSA-202433,"Generation of second messenger molecules",3,58,0.004292163102197884,0.2516343356657951,0.6162802966785703,3,17,0.001530841963079694,9606,Homo sapiens,"HLA-DQA1;HLA-DQB1","","R-HSA-202245;R-HSA-202248;R-HSA-202216"
R-HSA-4411364,"Binding of TCF/LEF:CTNNB1 to target gene promoters",1,10,7.400281210686006E-4,0.2585014249551032,0.6162802966785703,4,4,3.6019810895992794E-4,9606,Homo sapiens,"TCF7L2","","R-HSA-4411351;R-HSA-4411367;R-HSA-4411357;R-HSA-4411372"
R-HSA-139915,"Activation of PUMA and translocation to mitochondria",1,10,7.400281210686006E-4,0.2585014249551032,0.6162802966785703,2,5,4.5024763619990995E-4,9606,Homo sapiens,"TFDP2","","R-HSA-4331324;R-HSA-140221"
R-HSA-2161517,"Abacavir transmembrane transport",1,10,7.400281210686006E-4,0.2585014249551032,0.6162802966785703,1,3,2.70148581719946E-4,9606,Homo sapiens,"ABCB1","","R-HSA-2161538"
R-HSA-2892245,"POU5F1 (OCT4), SOX2, NANOG repress genes related to differentiation",1,10,7.400281210686006E-4,0.2585014249551032,0.6162802966785703,1,7,6.303466906798739E-4,9606,Homo sapiens,"TSC22D1","","R-HSA-2972965"
R-HSA-3304351,"Signaling by TGF-beta Receptor Complex in Cancer",1,10,7.400281210686006E-4,0.2585014249551032,0.6162802966785703,2,15,0.0013507429085997298,9606,Homo sapiens,"SMAD4","","R-HSA-3311014;R-HSA-3315483"
R-HSA-163125,"Post-translational modification: synthesis of GPI-anchored proteins",5,115,0.008510323392288906,0.2624834454590741,0.6162802966785703,2,16,0.0014407924358397117,9606,Homo sapiens,"BST1;VNN1;VNN3;ALPL;PIGL","","R-HSA-162857;R-HSA-8940388"
R-HSA-2408557,"Selenocysteine synthesis",5,116,0.008584326204395767,0.2681067705403022,0.6162802966785703,2,7,6.303466906798739E-4,9606,Homo sapiens,"RPL38;RPS11;RPS4Y1;RPS24","","R-HSA-2408529;R-HSA-5333615"
