Pathway identifier,Pathway name,#Entities found,#Entities total,Entities ratio,Entities pValue,Entities FDR,#Reactions found,#Reactions total,Reactions ratio,Species identifier,Species name,Submitted entities found,Mapped entities,Found reaction identifiers
R-HSA-168249,"Innate Immune System",51,1291,0.09553763042995633,0.08257189068832682,0.6391953838996118,90,648,0.05835209365150833,9606,Homo sapiens,"CDA;SERPINA1;NCF4;HP;FCAR;MMP25;GNLY;TIMP2;ENPP4;PRKACB;PLA2G12A;CR1;ARG1;SLC11A1;IRAK3;MCEMP1;RNASE2;MMP9;SERPINB6;DNM3;CLEC4D;SLPI;PADI2;TLR10;TLR5;ACPP;S100A9;DSC2;S100A8;TXK;MGST1;FPR2;ADGRG1;ALOX5;PCBP2;S100A12;PI3;MGAM;YES1;KLRC3;BST1;LRG1;VNN1;S100P;CYSTM1;KLRD1;FOLR3;PTPN4;SIGLEC5","","R-HSA-2424484;R-HSA-2424486;R-HSA-2424487;R-HSA-6810724;R-HSA-2424480;R-HSA-2424482;R-HSA-975880;R-HSA-975878;R-HSA-975879;R-HSA-1974676;R-HSA-2395439;R-HSA-981637;R-HSA-975874;R-HSA-166286;R-HSA-2029459;R-HSA-166284;R-HSA-975873;R-HSA-879362;R-HSA-2559414;R-HSA-6799350;R-HSA-981658;R-HSA-2396594;R-HSA-2730888;R-HSA-976810;R-HSA-6798528;R-HSA-6806732;R-HSA-2730885;R-HSA-976801;R-HSA-2395412;R-HSA-937022;R-HSA-990526;R-HSA-166072;R-HSA-5432814;R-HSA-5621353;R-HSA-2395801;R-HSA-879411;R-HSA-166082;R-HSA-977615;R-HSA-977359;R-HSA-5432849;R-HSA-2730858;R-HSA-2201316;R-HSA-166091;R-HSA-2201322;R-HSA-3266557;R-HSA-977602;R-HSA-5624473;R-HSA-6800426;R-HSA-990528;R-HSA-977375;R-HSA-977629;R-HSA-2262775;R-HSA-977371;R-HSA-6800434;R-HSA-166362;R-HSA-166363;R-HSA-2262777;R-HSA-2201341;R-HSA-975852;R-HSA-975853;R-HSA-168166;R-HSA-166119;R-HSA-435171;R-HSA-976743;R-HSA-6807565;R-HSA-2201293;R-HSA-937059;R-HSA-6798474;R-HSA-6798743;R-HSA-168947;R-HSA-210289;R-HSA-975866;R-HSA-6798739;R-HSA-168951;R-HSA-2730847;R-HSA-975865;R-HSA-2730833;R-HSA-6798751;R-HSA-937079;R-HSA-6798749;R-HSA-1222376;R-HSA-2172123;R-HSA-975861;R-HSA-188025;R-HSA-6798748;R-HSA-6798747;R-HSA-6807578;R-HSA-6798745;R-HSA-2172126;R-HSA-975857"
R-HSA-3000497,"Scavenging by Class H Receptors",2,15,0.001110042181602901,0.08596237714379518,0.6391953838996118,2,4,3.6019810895992794E-4,9606,Homo sapiens,"SPARC;STAB1","","R-HSA-2247513;R-HSA-2197770"
R-HSA-380994,"ATF4 activates genes",3,32,0.002368089987419522,0.08705627034635632,0.6391953838996118,1,7,6.303466906798739E-4,9606,Homo sapiens,"CXCL8;EXOSC1","","R-HSA-517731"
R-HSA-9006931,"Signaling by Nuclear Receptors",5,72,0.005328202471693924,0.08721178090051074,0.6391953838996118,4,21,0.0018910400720396217,9606,Homo sapiens,"DHRS9;ALDH1A1;AKR1C3;PDK4","","R-HSA-5615668;R-HSA-5362518;R-HSA-203946;R-HSA-5362522"
R-HSA-5362517,"Signaling by Retinoic Acid",5,72,0.005328202471693924,0.08721178090051074,0.6391953838996118,4,21,0.0018910400720396217,9606,Homo sapiens,"DHRS9;ALDH1A1;AKR1C3;PDK4","","R-HSA-5615668;R-HSA-5362518;R-HSA-203946;R-HSA-5362522"
R-HSA-8942233,"Intestinal infectious diseases",1,3,2.220084363205802E-4,0.09267129975629573,0.6391953838996118,1,1,9.004952723998198E-5,9606,Homo sapiens,"PLBD1","","R-HSA-8936356"
R-HSA-3311021,"SMAD4 MH2 Domain Mutants in Cancer",1,3,2.220084363205802E-4,0.09267129975629573,0.6391953838996118,1,1,9.004952723998198E-5,9606,Homo sapiens,"SMAD4","","R-HSA-3311014"
R-HSA-3304347,"Loss of Function of SMAD4 in Cancer",1,3,2.220084363205802E-4,0.09267129975629573,0.6391953838996118,1,1,9.004952723998198E-5,9606,Homo sapiens,"SMAD4","","R-HSA-3311014"
R-HSA-5339700,"TCF7L2 mutants don't bind CTBP",1,3,2.220084363205802E-4,0.09267129975629573,0.6391953838996118,1,1,9.004952723998198E-5,9606,Homo sapiens,"TCF7L2","","R-HSA-5334052"
R-HSA-5619109,"Defective SLC6A2 causes orthostatic intolerance (OI)",1,3,2.220084363205802E-4,0.09267129975629573,0.6391953838996118,1,1,9.004952723998198E-5,9606,Homo sapiens,"NET1","","R-HSA-5659764"
R-HSA-5619053,"Defective SLC22A5 causes systemic primary carnitine deficiency (CDSP)",1,3,2.220084363205802E-4,0.09267129975629573,0.6391953838996118,1,1,9.004952723998198E-5,9606,Homo sapiens,"SLC22A4","","R-HSA-5625674"
R-HSA-352238,"Breakdown of the nuclear lamina",1,3,2.220084363205802E-4,0.09267129975629573,0.6391953838996118,1,2,1.8009905447996397E-4,9606,Homo sapiens,"LMNB1","","R-HSA-264871"
R-HSA-2197563,"NOTCH2 intracellular domain regulates transcription",2,16,0.001184044993709761,0.09581171399573907,0.6391953838996118,2,9,8.104457451598379E-4,9606,Homo sapiens,"GZMB","","R-HSA-2976551;R-HSA-2976563"
R-HSA-913531,"Interferon Signaling",14,292,0.021608821135203137,0.09734533100239595,0.6391953838996118,6,51,0.004592525889239082,9606,Homo sapiens,"GBP5;HLA-DRB4;HLA-F;SAMHD1;SOCS3;IFI27;IRF5;NCAM1;FCGR1B;GBP1;HLA-DQA1;GBP4;HLA-DQB1","","R-HSA-873918;R-HSA-912680;R-HSA-877269;R-HSA-1015702;R-HSA-1031716;R-HSA-909729"
R-HSA-5602358,"Diseases associated with the TLR signaling cascade",3,34,0.002516095611633242,0.09976844411080454,0.6391953838996118,7,14,0.0012606933813597478,9606,Homo sapiens,"TLR10;TLR5","","R-HSA-5602353;R-HSA-5602672;R-HSA-5602316;R-HSA-5602383;R-HSA-5602606;R-HSA-5602472;R-HSA-5602603"
R-HSA-5260271,"Diseases of Immune System",3,34,0.002516095611633242,0.09976844411080454,0.6391953838996118,7,14,0.0012606933813597478,9606,Homo sapiens,"TLR10;TLR5","","R-HSA-5602353;R-HSA-5602672;R-HSA-5602316;R-HSA-5602383;R-HSA-5602606;R-HSA-5602472;R-HSA-5602603"
R-HSA-76005,"Response to elevated platelet cytosolic Ca2+",8,144,0.010656404943387848,0.09989616550648805,0.6391953838996118,3,14,0.0012606933813597478,9606,Homo sapiens,"SERPINA1;SPARC;MMRN1;PDGFA;RAB27B;THBS1;F5","","R-HSA-481010;R-HSA-481009;R-HSA-481007"
R-HSA-388841,"Costimulation by the CD28 family",6,98,0.0072522755864722855,0.10199961765003773,0.6391953838996118,10,34,0.003061683926159388,9606,Homo sapiens,"HLA-DRB4;YES1;AKT3;HLA-DQA1;HLA-DQB1","","R-HSA-2317314;R-HSA-198640;R-HSA-388833;R-HSA-2317332;R-HSA-388829;R-HSA-389756;R-HSA-388831;R-HSA-389758;R-HSA-390329;R-HSA-198270"
R-HSA-375276,"Peptide ligand-binding receptors",10,194,0.014356545548730852,0.10364169414717339,0.6391953838996118,9,73,0.006573615488518685,9606,Homo sapiens,"ANXA1;CXCL8;CCL5;F2R;XCL1;AVPR1A;FPR2;CXCL5","","R-HSA-373061;R-HSA-373813;R-HSA-388468;R-HSA-389463;R-HSA-373791;R-HSA-444476;R-HSA-391913;R-HSA-373339;R-HSA-374251"
R-HSA-8877330,"RUNX1 and FOXP3 control the development of regulatory T lymphocytes (Tregs)",2,17,0.001258047805816621,0.10596331605754894,0.6391953838996118,2,20,0.0018009905447996398,9606,Homo sapiens,"CR1","","R-HSA-8939082;R-HSA-8939088"
R-HSA-1592389,"Activation of Matrix Metalloproteinases",3,35,0.002590098423740102,0.10638806932680045,0.6391953838996118,10,27,0.002431337235479514,9606,Homo sapiens,"MMP25;TIMP2;MMP9","","R-HSA-1604360;R-HSA-1592349;R-HSA-1604350;R-HSA-1604368;R-HSA-1605825;R-HSA-1602466;R-HSA-1604690;R-HSA-1604722;R-HSA-1592436;R-HSA-1602454"
R-HSA-927802,"Nonsense-Mediated Decay (NMD)",7,124,0.009176348701250647,0.11172644791300335,0.6391953838996118,5,6,5.40297163439892E-4,9606,Homo sapiens,"RPL38;RPS11;RPS4Y1;GSPT1;RPS24","","R-HSA-927836;R-HSA-927789;R-HSA-927832;R-HSA-927813;R-HSA-927889"
R-HSA-975957,"Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)",7,124,0.009176348701250647,0.11172644791300335,0.6391953838996118,4,5,4.5024763619990995E-4,9606,Homo sapiens,"RPL38;RPS11;RPS4Y1;GSPT1;RPS24","","R-HSA-927836;R-HSA-927832;R-HSA-927813;R-HSA-927889"
R-HSA-114452,"Activation of BH3-only proteins",3,36,0.002664101235846962,0.11317440532868528,0.6391953838996118,7,19,0.0017109410175596578,9606,Homo sapiens,"TFDP2;AKT3;SFN","","R-HSA-139906;R-HSA-198347;R-HSA-139899;R-HSA-140217;R-HSA-4331327;R-HSA-4331324;R-HSA-140221"
R-HSA-8847993,"ERBB2 Activates PTK6 Signaling",2,18,0.001332050617923481,0.11638798991688437,0.6391953838996118,2,2,1.8009905447996397E-4,9606,Homo sapiens,"NRG1","","R-HSA-8848005;R-HSA-8847995"
R-HSA-202433,"Generation of second messenger molecules",4,58,0.004292163102197884,0.12148485669193865,0.6391953838996118,3,17,0.001530841963079694,9606,Homo sapiens,"HLA-DRB4;HLA-DQA1;HLA-DQB1","","R-HSA-202245;R-HSA-202248;R-HSA-202216"
R-HSA-5619099,"Defective AVP causes neurohypophyseal diabetes insipidus (NDI)",1,4,2.9601124842744024E-4,0.12161661191043172,0.6391953838996118,1,1,9.004952723998198E-5,9606,Homo sapiens,"AVPR1A","","R-HSA-5621425"
R-HSA-5619089,"Defective SLC6A5 causes hyperekplexia 3 (HKPX3)",1,4,2.9601124842744024E-4,0.12161661191043172,0.6391953838996118,1,1,9.004952723998198E-5,9606,Homo sapiens,"NET1","","R-HSA-5660840"
R-HSA-5678771,"Defective ABCB4 causes progressive familial intrahepatic cholestasis 3, intrahepatic cholestasis of pregnancy 3 and gallbladder disease 1",1,4,2.9601124842744024E-4,0.12161661191043172,0.6391953838996118,1,1,9.004952723998198E-5,9606,Homo sapiens,"ABCB1","","R-HSA-5678749"
R-HSA-5602680,"MyD88 deficiency (TLR5)",1,4,2.9601124842744024E-4,0.12161661191043172,0.6391953838996118,1,1,9.004952723998198E-5,9606,Homo sapiens,"TLR5","","R-HSA-5602316"
R-HSA-156842,"Eukaryotic Translation Elongation",6,104,0.0076962924591134465,0.12502956625559292,0.6391953838996118,6,9,8.104457451598379E-4,9606,Homo sapiens,"EEF1D;RPL38;RPS11;RPS4Y1;RPS24","","R-HSA-156915;R-HSA-156912;R-HSA-156913;R-HSA-156923;R-HSA-156907;R-HSA-156910"
R-HSA-6785631,"ERBB2 Regulates Cell Motility",2,19,0.0014060534300303412,0.127058089349124,0.6391953838996118,2,2,1.8009905447996397E-4,9606,Homo sapiens,"NRG1","","R-HSA-6785636;R-HSA-6785648"
R-HSA-111447,"Activation of BAD and translocation to mitochondria ",2,19,0.0014060534300303412,0.127058089349124,0.6391953838996118,3,5,4.5024763619990995E-4,9606,Homo sapiens,"AKT3;SFN","","R-HSA-139906;R-HSA-198347;R-HSA-139899"
R-HSA-381042,"PERK regulates gene expression",3,38,0.0028121068600606824,0.12721972638804502,0.6391953838996118,1,11,9.90544799639802E-4,9606,Homo sapiens,"CXCL8;EXOSC1","","R-HSA-517731"
R-HSA-72689,"Formation of a pool of free 40S subunits",6,106,0.007844298083327166,0.13322663660842338,0.6391953838996118,2,2,1.8009905447996397E-4,9606,Homo sapiens,"EIF1AY;RPL38;RPS11;RPS4Y1;RPS24","","R-HSA-72673;R-HSA-72676"
R-HSA-418457,"cGMP effects",2,20,0.0014800562421372011,0.1379474466913515,0.6391953838996118,2,4,3.6019810895992794E-4,9606,Homo sapiens,"PDE5A;MRVI1","","R-HSA-418442;R-HSA-418456"
R-HSA-170834,"Signaling by TGF-beta Receptor Complex",5,84,0.006216236216976245,0.13989004189646304,0.6391953838996118,52,82,0.0073840612336785235,9606,Homo sapiens,"SMAD4;TFDP2;USP9Y;SMAD7","","R-HSA-2186785;R-HSA-2176417;R-HSA-178178;R-HSA-2176416;R-HSA-2187303;R-HSA-870538;R-HSA-2187309;R-HSA-178189;R-HSA-2187325;R-HSA-209055;R-HSA-178208;R-HSA-178215;R-HSA-178218;R-HSA-870437;R-HSA-173483;R-HSA-173481;R-HSA-2186771;R-HSA-173488;R-HSA-2186643;R-HSA-2127257;R-HSA-870449;R-HSA-2187293;R-HSA-2186780;R-HSA-870477;R-HSA-2128994;R-HSA-870479;R-HSA-173512;R-HSA-2176491;R-HSA-2167917;R-HSA-2186607;R-HSA-2186741;R-HSA-1484099;R-HSA-2167924;R-HSA-2176503;R-HSA-2176502;R-HSA-2186747;R-HSA-2187388;R-HSA-170847;R-HSA-2187330;R-HSA-2167876;R-HSA-2031355;R-HSA-2179274;R-HSA-173545;R-HSA-2179276;R-HSA-2106579;R-HSA-2169046;R-HSA-2106586;R-HSA-2179291;R-HSA-2176475;R-HSA-2169050;R-HSA-2179293;R-HSA-2106591"
R-HSA-432047,"Passive transport by Aquaporins",2,21,0.0015540590542440613,0.14903130700407374,0.6391953838996118,6,8,7.203962179198559E-4,9606,Homo sapiens,"AQP9","","R-HSA-507875;R-HSA-507873;R-HSA-507871;R-HSA-507870;R-HSA-507869;R-HSA-507868"
R-HSA-8866910,"TFAP2 (AP-2) family regulates transcription of growth factors and their receptors",2,21,0.0015540590542440613,0.14903130700407374,0.6391953838996118,2,18,0.0016208914903196759,9606,Homo sapiens,"TGFA","","R-HSA-8864999;R-HSA-8864989"
R-HSA-168898,"Toll-Like Receptors Cascades",9,185,0.013690520239769112,0.15096734811601908,0.6391953838996118,35,180,0.01620891490319676,9606,Homo sapiens,"DNM3;S100A12;IRAK3;TLR10;TLR5;PTPN4;S100A9;S100A8","","R-HSA-166082;R-HSA-5432849;R-HSA-2201316;R-HSA-975880;R-HSA-975878;R-HSA-975879;R-HSA-166091;R-HSA-2201322;R-HSA-975874;R-HSA-166286;R-HSA-166284;R-HSA-975873;R-HSA-2559414;R-HSA-2262775;R-HSA-166362;R-HSA-166363;R-HSA-2262777;R-HSA-2201341;R-HSA-975852;R-HSA-975853;R-HSA-168166;R-HSA-166119;R-HSA-2201293;R-HSA-937059;R-HSA-937022;R-HSA-168947;R-HSA-975866;R-HSA-168951;R-HSA-975865;R-HSA-937079;R-HSA-166072;R-HSA-975861;R-HSA-188025;R-HSA-5432814;R-HSA-975857"
R-HSA-1963642,"PI3K events in ERBB2 signaling",2,22,0.0016280618663509214,0.1602862649135648,0.6391953838996118,4,7,6.303466906798739E-4,9606,Homo sapiens,"NRG1","","R-HSA-1306979;R-HSA-1250346;R-HSA-1250462;R-HSA-1250189"
R-HSA-373076,"Class A/1 (Rhodopsin-like receptors)",17,401,0.029675127654850884,0.16107704302973647,0.6391953838996118,16,143,0.012877082395317424,9606,Homo sapiens,"P2RY12;ANXA1;CXCL8;F2R;AVPR1A;ADRB2;FPR2;CXCL5;HCAR3;CCL5;XCL1;S1PR5;GPR18;PTGDR","","R-HSA-373061;R-HSA-391940;R-HSA-419428;R-HSA-417829;R-HSA-517536;R-HSA-3296309;R-HSA-391913;R-HSA-374251;R-HSA-373813;R-HSA-388468;R-HSA-389463;R-HSA-390674;R-HSA-391935;R-HSA-373791;R-HSA-444476;R-HSA-373339"
R-HSA-9006936,"Signaling by TGF-beta family members",6,113,0.008362317768075186,0.1638234891584084,0.6391953838996118,61,107,0.009635299414678073,9606,Homo sapiens,"SMAD4;TFDP2;USP9Y;NOG;SMAD7","","R-HSA-2186785;R-HSA-201475;R-HSA-2176417;R-HSA-178178;R-HSA-202626;R-HSA-2176416;R-HSA-201472;R-HSA-2187303;R-HSA-870538;R-HSA-2187309;R-HSA-178189;R-HSA-2187325;R-HSA-209055;R-HSA-178208;R-HSA-178215;R-HSA-178218;R-HSA-870437;R-HSA-173483;R-HSA-173481;R-HSA-1225919;R-HSA-2186771;R-HSA-173488;R-HSA-2186643;R-HSA-2127257;R-HSA-870449;R-HSA-2187293;R-HSA-2186780;R-HSA-870477;R-HSA-2128994;R-HSA-870479;R-HSA-173512;R-HSA-2176491;R-HSA-2167917;R-HSA-201423;R-HSA-201422;R-HSA-2186607;R-HSA-201810;R-HSA-201425;R-HSA-2186741;R-HSA-1484099;R-HSA-2167924;R-HSA-2176503;R-HSA-2176502;R-HSA-2186747;R-HSA-2187388;R-HSA-170847;R-HSA-201821;R-HSA-2187330;R-HSA-2167876;R-HSA-2031355;R-HSA-2179274;R-HSA-173545;R-HSA-2179276;R-HSA-2106579;R-HSA-2169046;R-HSA-2106586;R-HSA-2179291;R-HSA-2176475;R-HSA-2169050;R-HSA-2179293;R-HSA-2106591"
R-HSA-539107,"Activation of E2F1 target genes at G1/S",3,43,0.0031821209205949827,0.16476515809526726,0.6391953838996118,28,28,0.0025213867627194957,9606,Homo sapiens,"RRM2;TFDP2","","R-HSA-8961678;R-HSA-8961934;R-HSA-8961920;R-HSA-8961665;R-HSA-8962050;R-HSA-8961671;R-HSA-8961863;R-HSA-8961991;R-HSA-8961688;R-HSA-8961946;R-HSA-8961874;R-HSA-8961619;R-HSA-8961620;R-HSA-8961961;R-HSA-8961632;R-HSA-8961888;R-HSA-8961952;R-HSA-8961699;R-HSA-8961636;R-HSA-8961895;R-HSA-8961915;R-HSA-8961982;R-HSA-8961840;R-HSA-8961651;R-HSA-8961907;R-HSA-8961972;R-HSA-8961846;R-HSA-8962039"
R-HSA-69205,"G1/S-Specific Transcription",3,43,0.0031821209205949827,0.16476515809526726,0.6391953838996118,28,28,0.0025213867627194957,9606,Homo sapiens,"RRM2;TFDP2","","R-HSA-8961678;R-HSA-8961934;R-HSA-8961920;R-HSA-8961665;R-HSA-8962050;R-HSA-8961671;R-HSA-8961863;R-HSA-8961991;R-HSA-8961688;R-HSA-8961946;R-HSA-8961874;R-HSA-8961619;R-HSA-8961620;R-HSA-8961961;R-HSA-8961632;R-HSA-8961888;R-HSA-8961952;R-HSA-8961699;R-HSA-8961636;R-HSA-8961895;R-HSA-8961915;R-HSA-8961982;R-HSA-8961840;R-HSA-8961651;R-HSA-8961907;R-HSA-8961972;R-HSA-8961846;R-HSA-8962039"
R-HSA-9006927,"Signaling by Non-Receptor Tyrosine Kinases",4,67,0.004958188411159624,0.17470757127604275,0.6391953838996118,5,52,0.0046825754164790635,9606,Homo sapiens,"SOCS3;NRG1","","R-HSA-8848150;R-HSA-8848005;R-HSA-8848178;R-HSA-8848110;R-HSA-8847995"
R-HSA-8848021,"Signaling by PTK6",4,67,0.004958188411159624,0.17470757127604275,0.6391953838996118,5,52,0.0046825754164790635,9606,Homo sapiens,"SOCS3;NRG1","","R-HSA-8848150;R-HSA-8848005;R-HSA-8848178;R-HSA-8848110;R-HSA-8847995"
R-HSA-8952158,"RUNX3 regulates BCL2L11 (BIM) transcription",1,6,4.440168726411604E-4,0.17677240966425256,0.6391953838996118,2,2,1.8009905447996397E-4,9606,Homo sapiens,"SMAD4","","R-HSA-8952232;R-HSA-8952226"
R-HSA-5339717,"Misspliced LRP5 mutants have enhanced beta-catenin-dependent signaling",1,6,4.440168726411604E-4,0.17677240966425256,0.6391953838996118,1,1,9.004952723998198E-5,9606,Homo sapiens,"KREMEN1","","R-HSA-5339711"
R-HSA-211163,"AKT-mediated inactivation of FOXO1A",1,6,4.440168726411604E-4,0.17677240966425256,0.6391953838996118,1,2,1.8009905447996397E-4,9606,Homo sapiens,"AKT3","","R-HSA-211164"
R-HSA-111448,"Activation of NOXA and translocation to mitochondria",1,6,4.440168726411604E-4,0.17677240966425256,0.6391953838996118,2,5,4.5024763619990995E-4,9606,Homo sapiens,"TFDP2","","R-HSA-140217;R-HSA-4331327"
R-HSA-388479,"Vasopressin-like receptors",1,6,4.440168726411604E-4,0.17677240966425256,0.6391953838996118,1,3,2.70148581719946E-4,9606,Homo sapiens,"AVPR1A","","R-HSA-388468"
R-HSA-140834,"Extrinsic Pathway of Fibrin Clot Formation",1,6,4.440168726411604E-4,0.17677240966425256,0.6391953838996118,1,8,7.203962179198559E-4,9606,Homo sapiens,"TFPI","","R-HSA-140825"
R-HSA-156827,"L13a-mediated translational silencing of Ceruloplasmin expression",6,118,0.008732331828609488,0.18734584051830083,0.6391953838996118,2,3,2.70148581719946E-4,9606,Homo sapiens,"EIF1AY;RPL38;RPS11;RPS4Y1;RPS24","","R-HSA-156823;R-HSA-156826"
R-HSA-186797,"Signaling by PDGF",4,69,0.0051061940353733445,0.18748406279143248,0.6391953838996118,25,28,0.0025213867627194957,9606,Homo sapiens,"PDGFD;PDGFA;THBS1","","R-HSA-186819;R-HSA-1524182;R-HSA-186826;R-HSA-1524186;R-HSA-186765;R-HSA-186834;R-HSA-186773;R-HSA-186778;R-HSA-389086;R-HSA-186780;R-HSA-389083;R-HSA-382053;R-HSA-382052;R-HSA-382055;R-HSA-186785;R-HSA-382054;R-HSA-8864036;R-HSA-382061;R-HSA-380780;R-HSA-380782;R-HSA-382057;R-HSA-382056;R-HSA-382058;R-HSA-186800;R-HSA-8865276"
R-HSA-8953750,"Transcriptional Regulation by E2F6",3,46,0.0034041293569155627,0.1886818762580651,0.6391953838996118,20,33,0.0029716343989194057,9606,Homo sapiens,"RRM2;TFDP2","","R-HSA-8954056;R-HSA-9007561;R-HSA-9007625;R-HSA-9007496;R-HSA-9007631;R-HSA-8954082;R-HSA-9007522;R-HSA-9007591;R-HSA-9007640;R-HSA-9007514;R-HSA-9007546;R-HSA-9007647;R-HSA-8961982;R-HSA-9007615;R-HSA-9007582;R-HSA-9007646;R-HSA-8953556;R-HSA-9007605;R-HSA-9007220;R-HSA-9007606"
R-HSA-1482922,"Acyl chain remodelling of PI",2,25,0.0018500703026715015,0.19486265902576505,0.6391953838996118,2,6,5.40297163439892E-4,9606,Homo sapiens,"PLA2G12A;PLBD1","","R-HSA-1602377;R-HSA-1482825"
R-HSA-391903,"Eicosanoid ligand-binding receptors",2,25,0.0018500703026715015,0.19486265902576505,0.6391953838996118,2,12,0.001080594326879784,9606,Homo sapiens,"PTGDR","","R-HSA-391940;R-HSA-391935"
R-HSA-76002,"Platelet activation, signaling and aggregation",13,305,0.02257085769259232,0.19552035568664228,0.6391953838996118,29,114,0.010265646105357946,9606,Homo sapiens,"P2RY12;SERPINA1;SPARC;MMRN1;IL2RB;AKT3;F2R;PDGFA;RAB27B;GP6;THBS1;F5","","R-HSA-139842;R-HSA-396996;R-HSA-397891;R-HSA-418176;R-HSA-392195;R-HSA-114697;R-HSA-396941;R-HSA-397835;R-HSA-437195;R-HSA-437192;R-HSA-198284;R-HSA-392202;R-HSA-453200;R-HSA-418200;R-HSA-417829;R-HSA-418158;R-HSA-481007;R-HSA-114600;R-HSA-418091;R-HSA-418163;R-HSA-481010;R-HSA-481009;R-HSA-437118;R-HSA-114552;R-HSA-453183;R-HSA-418172;R-HSA-418170;R-HSA-392187;R-HSA-114558"
R-HSA-163358,"PKA-mediated phosphorylation of key metabolic factors",1,7,5.180196847480204E-4,0.20304049410527636,0.6391953838996118,3,5,4.5024763619990995E-4,9606,Homo sapiens,"PRKACB","","R-HSA-163672;R-HSA-163676;R-HSA-163773"
R-HSA-3296197,"Hydroxycarboxylic acid-binding receptors",1,7,5.180196847480204E-4,0.20304049410527636,0.6391953838996118,1,3,2.70148581719946E-4,9606,Homo sapiens,"HCAR3","","R-HSA-3296309"
R-HSA-389513,"CTLA4 inhibitory signaling",2,26,0.0019240731147783616,0.2065928759390806,0.6391953838996118,3,5,4.5024763619990995E-4,9606,Homo sapiens,"YES1;AKT3","","R-HSA-388833;R-HSA-388829;R-HSA-390329"
R-HSA-72706,"GTP hydrolysis and joining of the 60S ribosomal subunit",6,122,0.009028343077036927,0.20705097629811042,0.6391953838996118,3,3,2.70148581719946E-4,9606,Homo sapiens,"EIF1AY;RPL38;RPS11;RPS4Y1;RPS24","","R-HSA-72672;R-HSA-72619;R-HSA-72671"
R-HSA-6803157,"Antimicrobial peptides",6,124,0.009176348701250647,0.2171713201598815,0.6391953838996118,8,58,0.005222872579918956,9606,Homo sapiens,"GNLY;SLC11A1;TLR10;PI3;S100A9;S100A8","","R-HSA-6810724;R-HSA-435171;R-HSA-6798528;R-HSA-1974676;R-HSA-6807565;R-HSA-6806732;R-HSA-6798474;R-HSA-6807578"
R-HSA-2173795,"Downregulation of SMAD2/3:SMAD4 transcriptional activity",2,27,0.0019980759268852216,0.21839537147008325,0.6391953838996118,19,21,0.0018910400720396217,9606,Homo sapiens,"SMAD4;USP9Y","","R-HSA-870477;R-HSA-870479;R-HSA-2187330;R-HSA-870538;R-HSA-870437;R-HSA-2176491;R-HSA-173481;R-HSA-2179274;R-HSA-173545;R-HSA-2179276;R-HSA-2186607;R-HSA-2186741;R-HSA-2176503;R-HSA-2176502;R-HSA-2186747;R-HSA-870449;R-HSA-2187325;R-HSA-209055;R-HSA-2187388"
R-HSA-156902,"Peptide chain elongation",5,99,0.007326278398579146,0.22045505779961228,0.6391953838996118,4,5,4.5024763619990995E-4,9606,Homo sapiens,"RPL38;RPS11;RPS4Y1;RPS24","","R-HSA-156915;R-HSA-156912;R-HSA-156923;R-HSA-156907"
R-HSA-400253,"Circadian Clock",5,99,0.007326278398579146,0.22045505779961228,0.6391953838996118,15,59,0.005312922107158937,9606,Homo sapiens,"NFIL3;NAMPT;RORA","","R-HSA-5669302;R-HSA-1368087;R-HSA-5663122;R-HSA-1368081;R-HSA-1801587;R-HSA-5663293;R-HSA-549475;R-HSA-1368889;R-HSA-400342;R-HSA-1368133;R-HSA-1368065;R-HSA-5663264;R-HSA-5663246;R-HSA-549493;R-HSA-5663273"
R-HSA-5632681,"Ligand-receptor interactions",1,8,5.920224968548805E-4,0.22847225188722053,0.6391953838996118,3,4,3.6019810895992794E-4,9606,Homo sapiens,"PTCH1","","R-HSA-5632653;R-HSA-5632652;R-HSA-5632649"
R-HSA-8941855,"RUNX3 regulates CDKN1A transcription",1,8,5.920224968548805E-4,0.22847225188722053,0.6391953838996118,3,6,5.40297163439892E-4,9606,Homo sapiens,"SMAD4","","R-HSA-8878178;R-HSA-8878143;R-HSA-8878186"
R-HSA-5635851,"GLI proteins bind promoters of Hh responsive genes to promote transcription",1,8,5.920224968548805E-4,0.22847225188722053,0.6391953838996118,1,4,3.6019810895992794E-4,9606,Homo sapiens,"PTCH1","","R-HSA-5635848"
R-HSA-6803529,"FGFR2 alternative splicing",2,28,0.0020720787389920817,0.2302536488787481,0.6391953838996118,3,4,3.6019810895992794E-4,9606,Homo sapiens,"HNRNPH1","","R-HSA-6803527;R-HSA-6803838;R-HSA-6803836"
R-HSA-6803205,"TP53 regulates transcription of several additional cell death genes whose specific roles in p53-dependent apoptosis remain uncertain",2,28,0.0020720787389920817,0.2302536488787481,0.6391953838996118,2,19,0.0017109410175596578,9606,Homo sapiens,"BCL6","","R-HSA-6800253;R-HSA-6800250"
R-HSA-2172127,"DAP12 interactions",3,52,0.0038481462295567232,0.2387907824474802,0.6391953838996118,12,33,0.0029716343989194057,9606,Homo sapiens,"KLRC3;KLRD1;SIGLEC5","","R-HSA-2395412;R-HSA-2424484;R-HSA-210289;R-HSA-2424486;R-HSA-2424487;R-HSA-2424480;R-HSA-2396594;R-HSA-2424482;R-HSA-2172123;R-HSA-2395439;R-HSA-2395801;R-HSA-2172126"
